date,category,region,units_sold,unit_price,sales,profit,margin_pct
2024-09-07,Food & Beverage,North,15,49.58,743.7,183.14,24.6
2024-09-07,Clothing,South,35,18.61,651.35,344.84,52.9
2024-09-07,Clothing,South,39,95.97,3742.83,1610.79,43.0
2024-09-07,Clothing,West,41,15.63,640.83,331.61,51.7
2024-09-07,Electronics,South,4,374.15,1496.6,207.13,13.8
2024-09-07,Clothing,South,6,29.91,179.46,78.46,43.7
2024-09-07,Clothing,South,33,20.89,689.37,331.76,48.1
2024-09-07,Food & Beverage,South,47,12.5,587.5,155.57,26.5
2024-09-07,Books,South,20,18.5,370.0,130.65,35.3
2024-09-07,Clothing,East,56,101.89,5705.84,1825.89,32.0
2024-09-08,Sports,West,11,104.73,1152.03,350.84,30.5
2024-09-08,Books,West,49,15.59,763.91,358.55,46.9
2024-09-08,Sports,North,49,101.95,4995.55,1952.3,39.1
2024-09-08,Food & Beverage,South,36,33.93,1221.48,282.72,23.1
2024-09-08,Sports,East,30,74.53,2235.9,743.28,33.2
2024-09-08,Sports,North,22,51.29,1128.38,354.14,31.4
2024-09-09,Clothing,North,1,121.29,121.29,58.53,48.3
2024-09-09,Food & Beverage,West,26,46.66,1213.16,446.51,36.8
2024-09-09,Food & Beverage,West,32,18.85,603.2,227.71,37.8
2024-09-09,Electronics,West,57,115.57,6587.49,1579.74,24.0
2024-09-09,Sports,South,13,141.6,1840.8,757.34,41.1
2024-09-10,Food & Beverage,West,41,35.98,1475.18,471.01,31.9
2024-09-10,Sports,West,48,64.42,3092.16,975.72,31.6
2024-09-10,Food & Beverage,North,45,40.2,1809.0,379.12,21.0
2024-09-10,Books,West,44,15.26,671.44,206.07,30.7
2024-09-10,Books,South,1,12.67,12.67,3.44,27.1
2024-09-10,Sports,West,46,125.51,5773.46,2310.53,40.0
2024-09-10,Books,South,57,23.26,1325.82,584.48,44.1
2024-09-10,Food & Beverage,East,33,50.97,1682.01,524.28,31.2
2024-09-10,Sports,East,47,98.79,4643.13,1835.34,39.5
2024-09-10,Electronics,North,41,442.29,18133.89,4056.18,22.4
2024-09-11,Clothing,East,48,38.85,1864.8,908.29,48.7
2024-09-11,Food & Beverage,North,11,48.0,528.0,95.21,18.0
2024-09-11,Electronics,West,34,306.09,10407.06,1638.95,15.7
2024-09-11,Sports,South,12,78.69,944.28,340.71,36.1
2024-09-11,Clothing,West,12,67.77,813.24,266.38,32.8
2024-09-11,Books,South,12,15.58,186.96,78.99,42.2
2024-09-11,Clothing,East,58,111.85,6487.3,2660.98,41.0
2024-09-11,Books,North,56,39.14,2191.84,588.19,26.8
2024-09-11,Electronics,West,8,235.49,1883.92,309.87,16.4
2024-09-11,Books,South,31,25.41,787.71,334.72,42.5
2024-09-12,Electronics,East,49,606.3,29708.7,6134.61,20.6
2024-09-12,Electronics,North,14,413.15,5784.1,699.55,12.1
2024-09-12,Books,East,60,29.67,1780.2,754.96,42.4
2024-09-12,Books,West,22,23.84,524.48,238.5,45.5
2024-09-13,Clothing,East,43,59.68,2566.24,1161.74,45.3
2024-09-13,Food & Beverage,East,52,9.98,518.96,140.84,27.1
2024-09-13,Sports,South,2,115.51,231.02,90.98,39.4
2024-09-13,Food & Beverage,South,24,22.8,547.2,173.59,31.7
2024-09-13,Sports,West,43,53.83,2314.69,965.77,41.7
2024-09-13,Food & Beverage,North,41,24.39,999.99,189.15,18.9
2024-09-14,Food & Beverage,West,15,32.3,484.5,125.99,26.0
2024-09-14,Books,North,23,29.94,688.62,319.69,46.4
2024-09-14,Sports,North,47,102.67,4825.49,1647.59,34.1
2024-09-14,Clothing,North,9,77.37,696.33,224.06,32.2
2024-09-14,Books,West,11,44.02,484.22,227.42,47.0
2024-09-14,Sports,South,16,52.29,836.64,310.1,37.1
2024-09-14,Electronics,North,28,686.15,19212.2,2378.45,12.4
2024-09-14,Food & Beverage,West,50,17.62,881.0,285.3,32.4
2024-09-14,Sports,North,43,51.1,2197.3,718.32,32.7
2024-09-14,Sports,North,51,166.2,8476.2,3342.91,39.4
2024-09-15,Books,North,42,26.2,1100.4,505.46,45.9
2024-09-15,Sports,West,52,62.01,3224.52,876.49,27.2
2024-09-15,Food & Beverage,North,8,10.36,82.88,27.19,32.8
2024-09-15,Clothing,North,37,61.65,2281.05,1170.94,51.3
2024-09-15,Sports,North,20,35.81,716.2,234.28,32.7
2024-09-15,Sports,West,21,158.83,3335.43,1265.81,38.0
2024-09-15,Clothing,South,7,50.86,356.02,154.72,43.5
2024-09-15,Sports,East,10,175.25,1752.5,489.59,27.9
2024-09-16,Sports,West,10,128.26,1282.6,319.59,24.9
2024-09-16,Electronics,East,20,366.66,7333.2,1536.44,21.0
2024-09-16,Food & Beverage,West,41,42.29,1733.89,483.76,27.9
2024-09-16,Sports,North,52,91.96,4781.92,1843.8,38.6
2024-09-16,Clothing,South,45,83.03,3736.35,1983.22,53.1
2024-09-17,Clothing,West,47,56.14,2638.58,1440.92,54.6
2024-09-17,Clothing,North,36,64.62,2326.32,943.58,40.6
2024-09-17,Sports,East,49,94.97,4653.53,1090.62,23.4
2024-09-17,Food & Beverage,East,45,48.86,2198.7,704.07,32.0
2024-09-17,Books,West,7,14.63,102.41,43.32,42.3
2024-09-17,Books,North,55,52.31,2877.05,920.47,32.0
2024-09-17,Clothing,South,29,79.27,2298.83,856.94,37.3
2024-09-17,Clothing,South,14,89.51,1253.14,437.24,34.9
2024-09-17,Electronics,East,47,553.87,26031.89,3468.83,13.3
2024-09-17,Clothing,West,28,86.34,2417.52,826.93,34.2
2024-09-18,Electronics,East,31,195.86,6071.66,770.02,12.7
2024-09-18,Books,East,38,27.57,1047.66,297.71,28.4
2024-09-18,Sports,South,3,37.25,111.75,33.45,29.9
2024-09-18,Food & Beverage,South,42,34.68,1456.56,488.2,33.5
2024-09-19,Electronics,West,56,508.37,28468.72,4830.38,17.0
2024-09-19,Sports,East,1,43.68,43.68,10.33,23.7
2024-09-19,Sports,South,2,113.07,226.14,94.41,41.7
2024-09-19,Sports,East,45,161.87,7284.15,2759.74,37.9
2024-09-19,Clothing,West,31,120.0,3720.0,1769.55,47.6
2024-09-19,Food & Beverage,South,7,17.67,123.69,39.92,32.3
2024-09-19,Books,South,26,36.73,954.98,243.08,25.5
2024-09-19,Books,West,5,29.53,147.65,56.77,38.4
2024-09-19,Electronics,South,43,493.55,21222.65,3045.16,14.3
2024-09-19,Books,South,1,27.81,27.81,12.07,43.4
2024-09-20,Electronics,South,37,179.95,6658.15,938.52,14.1
2024-09-20,Books,East,55,40.44,2224.2,599.33,26.9
2024-09-20,Electronics,East,24,612.15,14691.6,2090.74,14.2
2024-09-20,Electronics,South,20,107.34,2146.8,521.57,24.3
2024-09-21,Food & Beverage,West,9,30.97,278.73,88.92,31.9
2024-09-21,Books,East,39,31.78,1239.42,369.67,29.8
2024-09-21,Electronics,North,16,131.69,2107.04,291.65,13.8
2024-09-21,Clothing,South,39,65.67,2561.13,1147.25,44.8
2024-09-21,Food & Beverage,South,47,29.7,1395.9,272.02,19.5
2024-09-21,Food & Beverage,East,25,35.95,898.75,191.13,21.3
2024-09-21,Sports,North,17,163.04,2771.68,1130.96,40.8
2024-09-21,Clothing,South,5,72.99,364.95,134.06,36.7
2024-09-21,Clothing,East,37,88.22,3264.14,1648.81,50.5
2024-09-21,Books,South,27,37.03,999.81,322.7,32.3
2024-09-22,Sports,West,2,193.52,387.04,104.31,26.9
2024-09-22,Food & Beverage,North,35,11.44,400.4,115.99,29.0
2024-09-22,Electronics,East,41,147.89,6063.49,1444.33,23.8
2024-09-22,Food & Beverage,South,56,36.82,2061.92,483.99,23.5
2024-09-22,Electronics,West,15,286.83,4302.45,575.02,13.4
2024-09-22,Electronics,South,34,416.77,14170.18,2265.12,16.0
2024-09-22,Sports,North,34,95.22,3237.48,1082.72,33.4
2024-09-22,Food & Beverage,East,39,9.93,387.27,73.42,19.0
2024-09-22,Food & Beverage,West,12,20.53,246.36,80.87,32.8
2024-09-22,Books,West,31,32.34,1002.54,310.37,31.0
2024-09-23,Books,South,43,13.01,559.43,188.6,33.7
2024-09-23,Food & Beverage,North,59,43.29,2554.11,957.54,37.5
2024-09-23,Clothing,West,46,63.07,2901.22,1188.75,41.0
2024-09-23,Food & Beverage,West,33,17.91,591.03,218.99,37.1
2024-09-23,Books,South,20,30.61,612.2,165.29,27.0
2024-09-23,Food & Beverage,West,50,19.07,953.5,188.82,19.8
2024-09-23,Electronics,North,47,249.53,11727.91,1550.11,13.2
2024-09-23,Books,North,6,43.87,263.22,99.35,37.7
2024-09-23,Sports,North,28,163.15,4568.2,1856.92,40.6
2024-09-24,Sports,West,33,143.32,4729.56,1680.67,35.5
2024-09-24,Books,North,26,11.65,302.9,88.97,29.4
2024-09-24,Electronics,West,45,365.3,16438.5,2710.02,16.5
2024-09-24,Books,North,39,30.85,1203.15,347.42,28.9
2024-09-24,Books,South,12,11.24,134.88,59.76,44.3
2024-09-25,Food & Beverage,North,28,31.39,878.92,188.17,21.4
2024-09-25,Electronics,East,59,460.16,27149.44,6193.45,22.8
2024-09-25,Electronics,East,20,356.47,7129.4,1100.9,15.4
2024-09-25,Electronics,West,14,561.22,7857.08,1891.86,24.1
2024-09-25,Books,North,60,31.49,1889.4,740.8,39.2
2024-09-25,Sports,North,23,24.22,557.06,173.84,31.2
2024-09-25,Food & Beverage,East,7,5.49,38.43,13.76,35.8
2024-09-25,Clothing,West,23,15.93,366.39,149.38,40.8
2024-09-26,Electronics,South,27,142.58,3849.66,705.89,18.3
2024-09-26,Clothing,East,15,67.64,1014.6,399.32,39.4
2024-09-26,Food & Beverage,West,58,13.2,765.6,262.07,34.2
2024-09-26,Electronics,West,43,519.04,22318.72,3147.8,14.1
2024-09-26,Food & Beverage,West,1,21.17,21.17,7.5,35.4
2024-09-27,Electronics,South,19,104.66,1988.54,340.62,17.1
2024-09-27,Food & Beverage,North,11,40.23,442.53,163.59,37.0
2024-09-27,Food & Beverage,North,27,31.06,838.62,234.07,27.9
2024-09-27,Clothing,East,49,100.02,4900.98,2550.67,52.0
2024-09-27,Books,West,9,13.81,124.29,34.16,27.5
2024-09-28,Clothing,South,23,60.75,1397.25,687.23,49.2
2024-09-28,Clothing,North,44,117.45,5167.8,2105.45,40.7
2024-09-28,Books,North,28,32.25,903.0,284.36,31.5
2024-09-28,Electronics,West,16,407.28,6516.48,1399.75,21.5
2024-09-29,Clothing,East,50,28.43,1421.5,520.1,36.6
2024-09-29,Clothing,West,13,64.76,841.88,417.3,49.6
2024-09-29,Electronics,South,13,536.62,6976.06,1373.28,19.7
2024-09-29,Clothing,South,8,26.0,208.0,64.4,31.0
2024-09-29,Clothing,South,28,15.17,424.76,148.63,35.0
2024-09-30,Electronics,West,27,360.59,9735.93,2054.48,21.1
2024-09-30,Clothing,South,22,53.76,1182.72,372.96,31.5
2024-09-30,Sports,North,20,45.78,915.6,268.01,29.3
2024-09-30,Food & Beverage,West,16,19.39,310.24,58.79,19.0
2024-09-30,Electronics,North,4,493.19,1972.76,319.22,16.2
2024-09-30,Food & Beverage,West,18,45.88,825.84,165.29,20.0
2024-09-30,Clothing,East,32,55.83,1786.56,671.91,37.6
2024-09-30,Electronics,North,44,430.2,18928.8,4392.55,23.2
2024-09-30,Food & Beverage,East,48,43.52,2088.96,686.4,32.9
2024-09-30,Books,East,16,36.3,580.8,173.26,29.8
2024-10-01,Electronics,North,9,396.08,3564.72,706.66,19.8
2024-10-01,Electronics,South,13,338.36,4398.68,1057.07,24.0
2024-10-01,Electronics,East,20,403.88,8077.6,2008.53,24.9
2024-10-01,Clothing,South,3,25.58,76.74,31.05,40.5
2024-10-01,Food & Beverage,East,58,22.54,1307.32,400.0,30.6
2024-10-01,Electronics,West,5,282.78,1413.9,265.94,18.8
2024-10-01,Books,North,11,31.25,343.75,141.02,41.0
2024-10-02,Food & Beverage,North,37,8.9,329.3,123.32,37.4
2024-10-02,Clothing,West,32,86.89,2780.48,1439.08,51.8
2024-10-02,Electronics,South,29,355.78,10317.62,1753.37,17.0
2024-10-02,Sports,West,39,68.87,2685.93,689.78,25.7
2024-10-02,Clothing,South,38,79.34,3014.92,1567.12,52.0
2024-10-03,Books,West,33,30.65,1011.45,375.01,37.1
2024-10-03,Food & Beverage,South,19,33.18,630.42,183.09,29.0
2024-10-03,Clothing,South,3,63.92,191.76,71.52,37.3
2024-10-03,Clothing,East,60,30.41,1824.6,945.77,51.8
2024-10-03,Electronics,South,53,151.37,8022.61,1083.89,13.5
2024-10-03,Food & Beverage,East,21,9.18,192.78,61.9,32.1
2024-10-03,Books,East,47,12.89,605.83,276.63,45.7
2024-10-03,Food & Beverage,East,4,34.83,139.32,25.37,18.2
2024-10-03,Food & Beverage,South,47,43.59,2048.73,441.19,21.5
2024-10-03,Electronics,North,47,452.21,21253.87,3605.88,17.0
2024-10-04,Food & Beverage,South,53,22.41,1187.73,290.82,24.5
2024-10-04,Clothing,West,10,61.84,618.4,298.35,48.2
2024-10-04,Sports,East,10,191.51,1915.1,457.21,23.9
2024-10-04,Clothing,West,12,100.64,1207.68,415.48,34.4
2024-10-04,Books,West,47,13.77,647.19,203.78,31.5
2024-10-04,Food & Beverage,South,57,11.7,666.9,172.62,25.9
2024-10-04,Books,South,5,11.33,56.65,19.72,34.8
2024-10-04,Sports,West,7,150.38,1052.66,260.49,24.7
2024-10-04,Electronics,North,25,277.47,6936.75,931.64,13.4
2024-10-05,Electronics,South,16,363.1,5809.6,899.3,15.5
2024-10-05,Books,North,51,44.76,2282.76,1073.47,47.0
2024-10-05,Electronics,East,55,395.99,21779.45,3186.37,14.6
2024-10-05,Sports,West,53,49.37,2616.61,749.27,28.6
2024-10-06,Clothing,North,35,100.81,3528.35,1612.0,45.7
2024-10-06,Electronics,North,53,113.51,6016.03,1147.88,19.1
2024-10-06,Electronics,West,10,80.51,805.1,120.09,14.9
2024-10-06,Clothing,West,25,30.47,761.75,353.33,46.4
2024-10-06,Clothing,West,44,107.84,4744.96,2399.51,50.6
2024-10-07,Sports,South,8,54.37,434.96,178.9,41.1
2024-10-07,Food & Beverage,East,5,34.34,171.7,34.97,20.4
2024-10-07,Electronics,North,39,164.98,6434.22,1130.63,17.6
2024-10-07,Food & Beverage,South,44,21.72,955.68,342.73,35.9
2024-10-08,Food & Beverage,East,23,46.61,1072.03,251.09,23.4
2024-10-08,Sports,East,60,71.16,4269.6,1713.8,40.1
2024-10-08,Electronics,North,56,542.68,30390.08,4234.05,13.9
2024-10-08,Clothing,East,10,58.81,588.1,282.49,48.0
2024-10-08,Sports,North,8,142.61,1140.88,469.95,41.2
2024-10-08,Food & Beverage,South,6,17.58,105.48,21.68,20.6
2024-10-08,Sports,East,21,114.41,2402.61,759.84,31.6
2024-10-08,Sports,East,9,172.6,1553.4,544.92,35.1
2024-10-08,Clothing,West,27,72.68,1962.36,853.01,43.5
2024-10-09,Books,South,25,9.61,240.25,99.57,41.4
2024-10-09,Books,South,45,9.71,436.95,145.59,33.3
2024-10-09,Clothing,North,24,84.67,2032.08,1096.11,53.9
2024-10-09,Electronics,North,59,260.73,15383.07,3543.3,23.0
2024-10-09,Clothing,East,30,31.64,949.2,487.25,51.3
2024-10-09,Sports,South,14,152.11,2129.54,492.29,23.1
2024-10-09,Clothing,North,45,102.25,4601.25,1814.57,39.4
2024-10-10,Sports,East,4,153.56,614.24,216.55,35.3
2024-10-10,Electronics,West,54,329.45,17790.3,2500.65,14.1
2024-10-10,Clothing,East,10,24.46,244.6,78.09,31.9
2024-10-10,Books,West,10,32.49,324.9,116.33,35.8
2024-10-11,Books,East,31,22.23,689.13,225.75,32.8
2024-10-11,Electronics,East,8,152.75,1222.0,286.62,23.5
2024-10-11,Electronics,South,33,132.61,4376.13,750.64,17.2
2024-10-11,Sports,West,36,148.05,5329.8,1447.63,27.2
2024-10-11,Books,East,46,16.04,737.84,342.53,46.4
2024-10-12,Electronics,West,9,392.12,3529.08,607.19,17.2
2024-10-12,Electronics,South,26,141.44,3677.44,797.93,21.7
2024-10-12,Books,North,53,34.68,1838.04,661.34,36.0
2024-10-12,Sports,West,11,29.84,328.24,96.6,29.4
2024-10-12,Sports,South,18,35.56,640.08,150.78,23.6
2024-10-12,Books,East,2,16.45,32.9,9.46,28.7
2024-10-13,Electronics,South,39,76.15,2969.85,707.59,23.8
2024-10-13,Clothing,South,41,101.31,4153.71,1495.68,36.0
2024-10-13,Electronics,North,37,568.48,21033.76,3846.97,18.3
2024-10-13,Electronics,East,6,500.09,3000.54,363.37,12.1
2024-10-14,Food & Beverage,West,33,13.77,454.41,150.12,33.0
2024-10-14,Food & Beverage,South,45,31.82,1431.9,352.62,24.6
2024-10-14,Books,North,33,38.92,1284.36,365.46,28.5
2024-10-14,Books,West,31,26.76,829.56,369.96,44.6
2024-10-14,Food & Beverage,South,10,32.14,321.4,62.91,19.6
2024-10-14,Electronics,South,57,153.51,8750.07,1825.18,20.9
2024-10-15,Clothing,East,29,102.34,2967.86,1141.9,38.5
2024-10-15,Food & Beverage,West,3,45.08,135.24,45.28,33.5
2024-10-15,Sports,South,14,179.52,2513.28,857.97,34.1
2024-10-15,Clothing,West,7,99.5,696.5,233.78,33.6
2024-10-15,Food & Beverage,North,32,10.62,339.84,82.49,24.3
2024-10-16,Clothing,North,18,86.86,1563.48,607.17,38.8
2024-10-16,Electronics,South,46,363.79,16734.34,2569.27,15.4
2024-10-16,Sports,East,49,186.69,9147.81,3202.27,35.0
2024-10-16,Clothing,North,37,76.21,2819.77,1102.16,39.1
2024-10-16,Food & Beverage,West,27,43.57,1176.39,427.53,36.3
2024-10-16,Clothing,West,24,68.81,1651.44,753.32,45.6
2024-10-17,Food & Beverage,North,44,27.13,1193.72,322.33,27.0
2024-10-17,Electronics,North,48,473.86,22745.28,4798.5,21.1
2024-10-17,Books,North,10,40.59,405.9,128.61,31.7
2024-10-17,Clothing,West,55,22.66,1246.3,494.85,39.7
2024-10-17,Sports,North,23,119.44,2747.12,957.36,34.8
2024-10-17,Sports,North,6,60.32,361.92,87.47,24.2
2024-10-18,Sports,South,26,71.25,1852.5,525.1,28.3
2024-10-18,Books,West,14,30.47,426.58,153.37,36.0
2024-10-18,Food & Beverage,West,3,29.53,88.59,32.75,37.0
2024-10-18,Clothing,South,21,67.2,1411.2,771.86,54.7
2024-10-18,Sports,North,60,190.37,11422.2,4316.58,37.8
2024-10-18,Sports,South,4,52.26,209.04,46.95,22.5
2024-10-18,Sports,East,17,141.14,2399.38,567.98,23.7
2024-10-19,Food & Beverage,West,6,18.43,110.58,35.66,32.2
2024-10-19,Sports,South,43,162.68,6995.24,1796.49,25.7
2024-10-19,Electronics,North,58,527.49,30594.42,5031.63,16.4
2024-10-19,Food & Beverage,South,13,18.65,242.45,63.96,26.4
2024-10-20,Books,South,45,19.78,890.1,409.35,46.0
2024-10-20,Books,West,53,8.32,440.96,189.66,43.0
2024-10-20,Books,South,5,28.01,140.05,53.65,38.3
2024-10-20,Clothing,East,43,124.5,5353.5,2862.74,53.5
2024-10-20,Food & Beverage,North,10,52.14,521.4,191.23,36.7
2024-10-20,Sports,East,8,170.69,1365.52,484.47,35.5
2024-10-20,Food & Beverage,North,29,54.57,1582.53,556.19,35.1
2024-10-21,Sports,North,3,68.25,204.75,85.14,41.6
2024-10-21,Sports,South,39,79.16,3087.24,894.12,29.0
2024-10-21,Clothing,North,24,115.51,2772.24,842.89,30.4
2024-10-21,Food & Beverage,North,45,31.58,1421.1,539.75,38.0
2024-10-21,Sports,West,23,83.4,1918.2,630.12,32.8
2024-10-21,Books,East,8,39.53,316.24,112.43,35.6
2024-10-21,Food & Beverage,South,36,28.59,1029.24,296.99,28.9
2024-10-21,Sports,East,55,145.67,8011.85,2852.67,35.6
2024-10-21,Food & Beverage,North,6,47.46,284.76,57.17,20.1
2024-10-22,Electronics,West,7,288.49,2019.43,439.68,21.8
2024-10-22,Books,North,41,25.54,1047.14,401.77,38.4
2024-10-22,Electronics,East,55,269.5,14822.5,2208.17,14.9
2024-10-22,Sports,West,8,55.2,441.6,138.62,31.4
2024-10-22,Electronics,East,51,487.09,24841.59,4314.53,17.4
2024-10-22,Sports,North,24,184.91,4437.84,1426.82,32.2
2024-10-22,Food & Beverage,East,20,44.87,897.4,304.24,33.9
2024-10-22,Sports,South,1,163.83,163.83,49.63,30.3
2024-10-22,Electronics,North,10,473.82,4738.2,1086.47,22.9
2024-10-23,Books,East,22,14.13,310.86,118.63,38.2
2024-10-23,Sports,South,36,175.71,6325.56,1635.36,25.9
2024-10-23,Sports,North,52,215.91,11227.32,3433.54,30.6
2024-10-23,Sports,South,26,164.48,4276.48,1383.25,32.3
2024-10-23,Sports,South,7,133.02,931.14,228.38,24.5
2024-10-23,Electronics,West,54,400.11,21605.94,5167.42,23.9
2024-10-23,Books,South,21,13.07,274.47,74.51,27.1
2024-10-23,Sports,North,41,182.4,7478.4,1874.16,25.1
2024-10-24,Books,North,37,23.27,860.99,362.25,42.1
2024-10-24,Clothing,West,41,81.31,3333.71,1298.58,39.0
2024-10-24,Clothing,South,20,31.82,636.4,324.64,51.0
2024-10-24,Sports,East,43,30.78,1323.54,313.14,23.7
2024-10-24,Clothing,North,41,136.16,5582.56,2884.7,51.7
2024-10-24,Electronics,West,60,330.28,19816.8,2653.87,13.4
2024-10-24,Food & Beverage,East,58,13.78,799.24,156.23,19.5
2024-10-24,Food & Beverage,South,26,8.58,223.08,75.64,33.9
2024-10-25,Electronics,West,41,112.05,4594.05,961.78,20.9
2024-10-25,Sports,East,41,192.67,7899.47,3015.31,38.2
2024-10-25,Clothing,East,1,115.38,115.38,53.64,46.5
2024-10-25,Books,North,8,45.11,360.88,172.7,47.9
2024-10-25,Sports,North,11,131.0,1441.0,390.37,27.1
2024-10-25,Electronics,South,39,83.17,3243.63,398.95,12.3
2024-10-25,Books,South,14,32.17,450.38,124.49,27.6
2024-10-26,Electronics,East,9,180.91,1628.19,349.42,21.5
2024-10-26,Clothing,East,18,68.84,1239.12,667.03,53.8
2024-10-26,Food & Beverage,East,30,40.46,1213.8,338.84,27.9
2024-10-26,Books,West,60,14.18,850.8,246.55,29.0
2024-10-26,Food & Beverage,West,7,31.26,218.82,72.93,33.3
2024-10-27,Clothing,South,47,59.6,2801.2,1458.62,52.1
2024-10-27,Sports,East,53,81.24,4305.72,1039.88,24.2
2024-10-27,Sports,West,13,122.09,1587.17,467.89,29.5
2024-10-27,Electronics,West,11,453.57,4989.27,1220.14,24.5
2024-10-27,Food & Beverage,West,19,32.17,611.23,217.26,35.5
2024-10-27,Books,East,26,9.41,244.66,71.29,29.1
2024-10-28,Sports,South,23,57.74,1328.02,349.32,26.3
2024-10-28,Food & Beverage,East,10,42.08,420.8,86.04,20.4
2024-10-28,Food & Beverage,North,46,22.77,1047.42,286.02,27.3
2024-10-28,Food & Beverage,South,36,7.18,258.48,61.19,23.7
2024-10-28,Clothing,South,7,66.51,465.57,223.04,47.9
2024-10-28,Electronics,West,44,397.6,17494.4,2822.05,16.1
2024-10-29,Clothing,South,4,89.36,357.44,151.79,42.5
2024-10-29,Food & Beverage,West,8,10.58,84.64,18.13,21.4
2024-10-29,Food & Beverage,West,16,30.94,495.04,117.33,23.7
2024-10-29,Books,North,59,26.19,1545.21,432.88,28.0
2024-10-29,Sports,North,58,133.43,7738.94,2519.05,32.6
2024-10-29,Food & Beverage,North,5,30.07,150.35,52.02,34.6
2024-10-30,Food & Beverage,East,21,40.86,858.06,223.15,26.0
2024-10-30,Books,East,32,28.97,927.04,315.62,34.0
2024-10-30,Sports,West,55,135.4,7447.0,2994.4,40.2
2024-10-30,Food & Beverage,North,2,17.34,34.68,11.97,34.5
2024-10-30,Clothing,North,21,121.26,2546.46,1225.01,48.1
2024-10-30,Clothing,South,6,31.56,189.36,99.52,52.6
2024-10-30,Food & Beverage,North,60,41.37,2482.2,472.85,19.0
2024-10-31,Electronics,North,4,549.47,2197.88,285.19,13.0
2024-10-31,Food & Beverage,West,18,36.44,655.92,239.39,36.5
2024-10-31,Books,West,8,12.04,96.32,43.17,44.8
2024-10-31,Books,West,41,22.3,914.3,254.31,27.8
2024-10-31,Books,South,37,20.96,775.52,281.3,36.3
2024-10-31,Food & Beverage,East,50,39.78,1989.0,447.86,22.5
2024-10-31,Food & Beverage,East,46,9.16,421.36,122.91,29.2
2024-10-31,Clothing,South,45,20.87,939.15,509.9,54.3
2024-10-31,Electronics,South,1,325.45,325.45,58.86,18.1
2024-10-31,Sports,South,32,34.93,1117.76,292.55,26.2
2024-11-01,Books,East,49,52.17,2556.33,1055.66,41.3
2024-11-01,Clothing,North,59,52.73,3111.07,1646.3,52.9
2024-11-01,Sports,West,56,171.19,9586.64,2498.32,26.1
2024-11-01,Sports,South,5,81.91,409.55,103.55,25.3
2024-11-01,Food & Beverage,North,10,38.49,384.9,77.53,20.1
2024-11-01,Electronics,South,2,655.95,1311.9,189.33,14.4
2024-11-01,Electronics,West,43,484.75,20844.25,3455.03,16.6
2024-11-01,Electronics,North,23,480.64,11054.72,1543.02,14.0
2024-11-02,Sports,East,4,135.74,542.96,159.61,29.4
2024-11-02,Electronics,West,47,751.63,35326.61,5129.82,14.5
2024-11-02,Clothing,West,12,123.8,1485.6,642.36,43.2
2024-11-02,Sports,West,7,185.39,1297.73,453.26,34.9
2024-11-02,Electronics,South,8,147.34,1178.72,146.91,12.5
2024-11-02,Food & Beverage,South,5,33.87,169.35,39.81,23.5
2024-11-02,Books,West,26,26.74,695.24,208.97,30.1
2024-11-02,Food & Beverage,West,14,16.51,231.14,51.02,22.1
2024-11-03,Food & Beverage,East,47,7.02,329.94,71.6,21.7
2024-11-03,Books,West,48,23.1,1108.8,508.42,45.9
2024-11-03,Clothing,South,21,124.63,2617.23,894.21,34.2
2024-11-03,Food & Beverage,West,10,62.79,627.9,196.66,31.3
